Data,Fechamento,Abertura,Maxima,Minima,Var%
03.01.2007,1416.6,1418.03,1429.42,1407.86,-0.12
04.01.2007,1418.34,1416.6,1421.84,1408.43,0.12
05.01.2007,1409.71,1418.34,1418.34,1405.75,-0.61
08.01.2007,1412.84,1409.26,1414.98,1403.97,0.22
09.01.2007,1412.11,1412.84,1415.61,1405.42,-0.05
10.01.2007,1414.85,1408.7,1415.99,1405.32,0.19
11.01.2007,1423.82,1414.84,1427.12,1414.84,0.63
12.01.2007,1430.73,1423.82,1431.23,1422.58,0.49
16.01.2007,1431.9,1430.73,1433.93,1428.62,0.08
17.01.2007,1430.62,1431.77,1435.27,1428.57,-0.09
18.01.2007,1426.37,1430.59,1432.96,1424.21,-0.3
19.01.2007,1430.5,1426.35,1431.57,1425.19,0.29
22.01.2007,1422.95,1430.47,1431.39,1420.4,-0.53
23.01.2007,1427.99,1422.95,1431.33,1421.66,0.35
24.01.2007,1440.13,1427.96,1440.14,1427.96,0.85
25.01.2007,1423.9,1440.12,1440.69,1422.34,-1.13
26.01.2007,1422.18,1423.9,1427.27,1416.96,-0.12
29.01.2007,1420.62,1422.03,1426.94,1418.46,-0.11
30.01.2007,1428.82,1420.61,1428.82,1420.61,0.58
31.01.2007,1438.24,1428.65,1441.61,1424.78,0.66
01.02.2007,1445.94,1437.9,1446.64,1437.9,0.54
02.02.2007,1448.39,1445.94,1449.33,1444.49,0.17
05.02.2007,1446.99,1448.33,1449.38,1443.85,-0.1
06.02.2007,1448,1446.98,1450.19,1443.4,0.07
07.02.2007,1450.02,1447.41,1452.99,1446.44,0.14
08.02.2007,1448.31,1449.99,1450.45,1442.81,-0.12
09.02.2007,1438.06,1448.25,1452.45,1433.44,-0.71
12.02.2007,1433.37,1438,1439.11,1431.44,-0.33
13.02.2007,1444.26,1433.22,1444.41,1433.22,0.76
14.02.2007,1455.3,1443.91,1457.65,1443.91,0.76
15.02.2007,1456.81,1455.15,1457.97,1453.19,0.1
16.02.2007,1455.54,1456.77,1456.77,1451.57,-0.09
20.02.2007,1459.68,1455.53,1460.53,1449.2,0.28
21.02.2007,1457.63,1459.6,1459.6,1452.02,-0.14
22.02.2007,1456.38,1457.29,1461.57,1450.51,-0.09
23.02.2007,1451.19,1456.22,1456.22,1448.36,-0.36
26.02.2007,1449.37,1451.04,1456.95,1445.48,-0.13
27.02.2007,1399.04,1449.25,1449.25,1389.42,-3.47
28.02.2007,1406.82,1398.64,1415.89,1396.65,0.56
01.03.2007,1403.17,1406.8,1409.46,1380.87,-0.26
02.03.2007,1387.17,1403.16,1403.4,1386.87,-1.14
05.03.2007,1374.12,1387.11,1391.86,1373.97,-0.94
06.03.2007,1395.41,1374.06,1397.9,1374.06,1.55
07.03.2007,1391.97,1395.02,1401.16,1390.64,-0.25
08.03.2007,1401.89,1391.88,1407.93,1391.88,0.71
09.03.2007,1402.84,1401.89,1410.15,1397.3,0.07
12.03.2007,1406.6,1402.8,1409.34,1398.4,0.27
13.03.2007,1377.95,1406.23,1406.23,1377.71,-2.04
14.03.2007,1387.17,1377.86,1388.09,1363.98,0.67
15.03.2007,1392.28,1387.11,1395.73,1385.16,0.37
16.03.2007,1386.95,1392.28,1397.51,1383.63,-0.38
19.03.2007,1402.06,1386.95,1403.2,1386.95,1.09
20.03.2007,1410.94,1402.04,1411.53,1400.7,0.63
21.03.2007,1435.04,1410.92,1437.77,1409.75,1.71
22.03.2007,1434.54,1435.04,1437.66,1429.88,-0.03
23.03.2007,1436.11,1434.54,1438.89,1433.21,0.11
26.03.2007,1437.5,1436.11,1437.65,1423.28,0.1
27.03.2007,1428.61,1437.49,1437.49,1425.54,-0.62
28.03.2007,1417.23,1428.35,1428.35,1414.07,-0.8
29.03.2007,1422.53,1417.17,1426.24,1413.27,0.37
30.03.2007,1420.86,1422.52,1429.22,1408.9,-0.12
02.04.2007,1424.55,1420.83,1425.49,1416.37,0.26
03.04.2007,1437.77,1424.27,1440.57,1424.27,0.93
04.04.2007,1439.37,1437.75,1440.16,1435.08,0.11
05.04.2007,1443.76,1438.94,1444.88,1436.67,0.3
09.04.2007,1444.61,1443.77,1448.1,1443.28,0.06
10.04.2007,1448.39,1444.58,1448.73,1443.99,0.26
11.04.2007,1438.87,1448.23,1448.39,1436.15,-0.66
12.04.2007,1447.8,1438.87,1448.02,1433.91,0.62
13.04.2007,1452.85,1447.8,1453.11,1444.15,0.35
16.04.2007,1468.33,1452.84,1468.62,1452.84,1.07
17.04.2007,1471.48,1468.47,1474.35,1467.15,0.21
18.04.2007,1472.5,1471.47,1476.57,1466.41,0.07
19.04.2007,1470.73,1472.48,1474.23,1464.47,-0.12
20.04.2007,1484.35,1470.69,1484.74,1470.69,0.93
23.04.2007,1480.93,1484.33,1487.32,1480.19,-0.23
24.04.2007,1480.41,1480.93,1483.82,1473.74,-0.04
25.04.2007,1495.42,1480.28,1496.59,1480.28,1.01
26.04.2007,1494.25,1495.27,1498.02,1491.17,-0.08
27.04.2007,1494.07,1494.21,1497.32,1488.67,-0.01
30.04.2007,1482.37,1494.07,1497.16,1482.29,-0.78
01.05.2007,1486.3,1482.37,1487.27,1476.7,0.27
02.05.2007,1495.92,1486.13,1499.1,1486.13,0.65
03.05.2007,1502.39,1495.56,1503.34,1495.56,0.43
04.05.2007,1505.62,1502.35,1510.34,1501.8,0.21
07.05.2007,1509.48,1505.57,1511,1505.54,0.26
08.05.2007,1507.72,1509.36,1509.36,1500.66,-0.12
09.05.2007,1512.58,1507.32,1513.8,1503.77,0.32
10.05.2007,1491.47,1512.33,1512.33,1491.42,-1.4
11.05.2007,1505.85,1491.47,1506.24,1491.47,0.96
14.05.2007,1503.15,1505.76,1510.9,1498.34,-0.18
15.05.2007,1501.19,1503.11,1514.83,1500.43,-0.13
16.05.2007,1514.14,1500.75,1514.15,1500.75,0.86
17.05.2007,1512.75,1514.01,1517.14,1509.29,-0.09
18.05.2007,1522.75,1512.74,1522.75,1512.74,0.66
21.05.2007,1525.1,1522.75,1529.87,1522.71,0.15
22.05.2007,1524.12,1525.1,1529.24,1522.05,-0.06
23.05.2007,1522.28,1524.09,1532.43,1521.9,-0.12
24.05.2007,1507.51,1522.1,1529.31,1505.18,-0.97
25.05.2007,1515.73,1507.5,1517.41,1507.5,0.55
29.05.2007,1518.11,1515.55,1521.8,1512.02,0.16
30.05.2007,1530.23,1517.6,1530.23,1510.06,0.8
31.05.2007,1530.62,1530.19,1535.56,1528.26,0.03
01.06.2007,1536.34,1530.62,1540.56,1530.62,0.37
04.06.2007,1539.18,1536.28,1540.53,1532.31,0.18
05.06.2007,1530.95,1539.12,1539.12,1525.62,-0.53
06.06.2007,1517.38,1530.57,1530.57,1514.13,-0.89
07.06.2007,1490.72,1517.36,1517.36,1490.37,-1.76
08.06.2007,1507.67,1490.71,1507.76,1487.41,1.14
11.06.2007,1509.12,1507.64,1515.53,1503.35,0.1
12.06.2007,1493,1509.12,1511.33,1492.97,-1.07
13.06.2007,1515.67,1492.65,1515.7,1492.65,1.52
14.06.2007,1522.97,1515.58,1526.45,1515.58,0.48
15.06.2007,1532.91,1522.97,1538.71,1522.97,0.65
18.06.2007,1531.05,1532.9,1535.44,1529.31,-0.12
19.06.2007,1533.7,1531.02,1535.85,1525.67,0.17
20.06.2007,1512.84,1533.68,1537.32,1512.36,-1.36
21.06.2007,1522.19,1512.5,1522.9,1504.75,0.62
22.06.2007,1502.56,1522.19,1522.19,1500.74,-1.29
25.06.2007,1497.74,1502.56,1514.29,1492.68,-0.32
26.06.2007,1492.89,1497.68,1506.12,1490.54,-0.32
27.06.2007,1506.34,1492.62,1506.8,1484.18,0.9
28.06.2007,1505.71,1506.32,1514.84,1503.41,-0.04
29.06.2007,1503.35,1505.7,1517.53,1493.61,-0.16
02.07.2007,1519.43,1504.66,1519.45,1504.66,1.07
03.07.2007,1524.87,1519.12,1526.01,1519.12,0.36
05.07.2007,1525.4,1524.86,1526.57,1517.72,0.03
06.07.2007,1530.44,1524.96,1532.4,1520.47,0.33
09.07.2007,1531.85,1530.43,1534.26,1527.45,0.09
10.07.2007,1510.12,1531.85,1531.85,1510.01,-1.42
11.07.2007,1518.76,1509.93,1519.34,1506.1,0.57
12.07.2007,1547.7,1518.74,1547.92,1518.74,1.91
13.07.2007,1552.5,1547.68,1555.1,1544.85,0.31
16.07.2007,1549.52,1552.5,1555.9,1546.69,-0.19
17.07.2007,1549.37,1549.52,1555.32,1547.74,-0.01
18.07.2007,1546.17,1549.2,1549.2,1533.67,-0.21
19.07.2007,1553.08,1546.13,1555.2,1546.13,0.45
20.07.2007,1534.1,1553.19,1553.19,1529.2,-1.22
23.07.2007,1541.57,1534.06,1547.23,1534.06,0.49
24.07.2007,1511.04,1541.57,1541.57,1508.62,-1.98
25.07.2007,1518.09,1511.03,1524.31,1503.73,0.47
26.07.2007,1482.66,1518.09,1518.09,1465.3,-2.33
27.07.2007,1458.95,1482.44,1488.53,1458.95,-1.6
30.07.2007,1473.91,1458.93,1477.88,1454.32,1.03
31.07.2007,1455.27,1473.9,1488.3,1454.25,-1.26
01.08.2007,1465.81,1455.18,1468.38,1439.59,0.72
02.08.2007,1472.2,1465.46,1476.43,1460.58,0.44
03.08.2007,1433.06,1472.18,1473.23,1432.8,-2.66
06.08.2007,1467.67,1433.04,1467.67,1427.39,2.42
07.08.2007,1476.71,1467.62,1488.3,1455.8,0.62
08.08.2007,1497.49,1476.22,1503.89,1476.22,1.41
09.08.2007,1453.09,1497.21,1497.21,1453.09,-2.96
10.08.2007,1453.64,1453.09,1462.02,1429.74,0.04
13.08.2007,1452.92,1453.42,1466.29,1451.54,-0.05
14.08.2007,1426.54,1452.87,1456.74,1426.2,-1.82
15.08.2007,1406.7,1426.15,1440.78,1404.36,-1.39
16.08.2007,1411.27,1406.64,1415.97,1370.6,0.32
17.08.2007,1445.94,1411.26,1450.33,1411.26,2.46
20.08.2007,1445.55,1445.94,1451.75,1430.54,-0.03
21.08.2007,1447.12,1445.55,1455.32,1439.76,0.11
22.08.2007,1464.07,1447.03,1464.86,1447.03,1.17
23.08.2007,1462.5,1464.05,1472.06,1453.88,-0.11
24.08.2007,1479.37,1462.34,1479.4,1460.54,1.15
27.08.2007,1466.79,1479.36,1479.36,1465.98,-0.85
28.08.2007,1432.36,1466.72,1466.72,1432.01,-2.35
29.08.2007,1463.76,1432.01,1463.76,1432.01,2.19
30.08.2007,1457.64,1463.67,1468.43,1451.25,-0.42
31.08.2007,1473.99,1457.61,1481.47,1457.61,1.12
04.09.2007,1489.42,1473.96,1496.4,1472.15,1.05
05.09.2007,1472.29,1488.76,1488.76,1466.34,-1.15
06.09.2007,1478.55,1472.03,1481.49,1467.41,0.43
07.09.2007,1453.55,1478.55,1478.55,1449.07,-1.69
10.09.2007,1451.7,1453.5,1462.25,1439.29,-0.13
11.09.2007,1471.49,1451.69,1472.48,1451.69,1.36
12.09.2007,1471.56,1471.1,1479.5,1465.75,0
13.09.2007,1483.95,1471.47,1489.58,1471.47,0.84
14.09.2007,1484.25,1483.95,1485.99,1473.18,0.02
17.09.2007,1476.65,1484.24,1484.24,1471.82,-0.51
18.09.2007,1519.78,1476.63,1519.89,1476.63,2.92
19.09.2007,1529.03,1519.75,1538.74,1519.75,0.61
20.09.2007,1518.75,1528.69,1529.14,1516.42,-0.67
21.09.2007,1525.75,1518.75,1530.89,1518.75,0.46
24.09.2007,1517.73,1525.75,1530.18,1516.15,-0.53
25.09.2007,1517.21,1516.34,1518.27,1507.13,-0.03
26.09.2007,1525.42,1518.62,1529.39,1518.62,0.54
27.09.2007,1531.38,1527.32,1532.46,1525.81,0.39
01.10.2007,1547.04,1527.29,1549.02,1527.25,1.02
02.10.2007,1546.63,1546.96,1548.01,1540.37,-0.03
03.10.2007,1539.59,1545.8,1545.84,1536.34,-0.46
04.10.2007,1542.84,1539.91,1544.02,1537.63,0.21
05.10.2007,1557.59,1543.84,1561.91,1543.84,0.96
08.10.2007,1552.58,1556.51,1556.51,1549,-0.32
09.10.2007,1565.15,1553.18,1565.26,1551.82,0.81
10.10.2007,1562.47,1564.98,1565.42,1555.46,-0.17
11.10.2007,1554.41,1564.72,1576.09,1546.72,-0.52
12.10.2007,1561.8,1555.41,1563.03,1554.09,0.48
15.10.2007,1548.71,1562.25,1564.74,1540.81,-0.84
16.10.2007,1538.53,1547.81,1547.81,1536.29,-0.66
17.10.2007,1541.24,1544.44,1550.66,1526.01,0.18
18.10.2007,1540.08,1539.29,1542.79,1531.76,-0.08
19.10.2007,1500.63,1540,1540,1500.26,-2.56
22.10.2007,1506.33,1497.79,1508.06,1490.4,0.38
23.10.2007,1519.59,1509.3,1520.01,1503.61,0.88
24.10.2007,1515.88,1516.61,1517.23,1489.56,-0.24
25.10.2007,1514.4,1516.15,1523.24,1500.46,-0.1
26.10.2007,1535.28,1522.17,1535.53,1520.18,1.38
29.10.2007,1540.98,1536.92,1544.67,1536.43,0.37
30.10.2007,1531.02,1539.42,1539.42,1529.55,-0.65
31.10.2007,1549.38,1532.15,1552.76,1529.4,1.2
01.11.2007,1508.44,1545.79,1545.79,1506.66,-2.64
02.11.2007,1509.65,1511.07,1513.15,1492.53,0.08
05.11.2007,1502.17,1505.61,1510.84,1489.95,-0.5
06.11.2007,1520.27,1505.33,1520.77,1499.07,1.2
07.11.2007,1475.62,1515.46,1515.46,1475.04,-2.94
08.11.2007,1474.77,1475.27,1482.5,1450.31,-0.06
09.11.2007,1453.7,1467.59,1474.09,1448.51,-1.43
12.11.2007,1439.18,1453.66,1464.94,1438.53,-1
13.11.2007,1481.05,1441.35,1481.37,1441.35,2.91
14.11.2007,1470.58,1483.4,1492.14,1466.47,-0.71
15.11.2007,1451.15,1468.04,1472.67,1443.49,-1.32
16.11.2007,1458.74,1453.09,1462.18,1443.99,0.52
19.11.2007,1433.27,1456.7,1456.7,1430.42,-1.75
20.11.2007,1439.7,1434.51,1452.64,1419.28,0.45
21.11.2007,1416.77,1434.71,1436.4,1415.64,-1.59
23.11.2007,1440.7,1417.62,1440.86,1417.62,1.69
26.11.2007,1407.22,1440.74,1446.09,1406.1,-2.32
27.11.2007,1428.23,1409.59,1429.49,1407.43,1.49
28.11.2007,1469.02,1432.95,1471.62,1432.95,2.86
29.11.2007,1469.72,1467.41,1473.81,1458.36,0.05
30.11.2007,1481.14,1471.83,1488.94,1470.89,0.78
03.12.2007,1472.42,1479.63,1481.16,1470.08,-0.59
04.12.2007,1462.79,1471.34,1471.34,1460.66,-0.65
05.12.2007,1485.01,1465.22,1486.09,1465.22,1.52
06.12.2007,1507.34,1484.59,1508.02,1482.19,1.5
07.12.2007,1504.66,1508.6,1510.63,1502.66,-0.18
10.12.2007,1515.96,1505.11,1518.27,1504.96,0.75
11.12.2007,1477.65,1516.68,1523.57,1475.99,-2.53
12.12.2007,1486.59,1487.58,1511.96,1468.23,0.61
13.12.2007,1488.41,1483.27,1489.4,1469.21,0.12
14.12.2007,1467.95,1486.19,1486.67,1467.78,-1.37
17.12.2007,1445.9,1465.05,1465.05,1445.43,-1.5
18.12.2007,1454.98,1445.92,1460.16,1435.65,0.63
19.12.2007,1453,1454.7,1464.42,1445.31,-0.14
20.12.2007,1460.12,1456.42,1461.53,1447.22,0.49
21.12.2007,1484.46,1463.19,1485.4,1463.19,1.67
24.12.2007,1496.45,1484.55,1497.63,1484.55,0.81
26.12.2007,1497.66,1495.12,1498.85,1488.2,0.08
27.12.2007,1476.27,1495.05,1495.05,1475.86,-1.43
28.12.2007,1478.49,1479.83,1488.01,1471.7,0.15
31.12.2007,1468.36,1475.25,1475.83,1465.13,-0.69
02.01.2008,1447.16,1467.97,1471.77,1442.07,-1.44
03.01.2008,1447.16,1447.55,1456.8,1443.73,0
04.01.2008,1411.63,1444.01,1444.01,1411.19,-2.46
07.01.2008,1416.18,1414.07,1423.87,1403.45,0.32
08.01.2008,1390.19,1415.71,1430.28,1388.3,-1.84
09.01.2008,1409.13,1390.25,1409.19,1378.7,1.36
10.01.2008,1420.33,1406.78,1429.09,1395.31,0.79
11.01.2008,1401.02,1419.91,1419.91,1394.83,-1.36
14.01.2008,1416.25,1402.91,1417.89,1402.91,1.09
15.01.2008,1380.95,1411.88,1411.88,1380.6,-2.49
16.01.2008,1373.2,1377.41,1391.99,1364.27,-0.56
17.01.2008,1333.25,1374.79,1377.72,1330.67,-2.91
18.01.2008,1325.19,1333.9,1350.28,1312.51,-0.6
22.01.2008,1310.5,1312.94,1322.09,1274.29,-1.11
23.01.2008,1338.6,1310.41,1339.09,1270.05,2.14
24.01.2008,1352.07,1340.13,1355.15,1334.31,1.01
25.01.2008,1330.61,1357.32,1368.56,1327.5,-1.59
28.01.2008,1353.96,1330.7,1353.97,1322.26,1.75
29.01.2008,1362.3,1355.94,1364.93,1350.19,0.62
30.01.2008,1355.81,1362.22,1385.86,1352.95,-0.48
31.01.2008,1378.55,1351.98,1385.62,1334.08,1.68
01.02.2008,1395.42,1378.6,1396.02,1375.93,1.22
04.02.2008,1380.82,1395.38,1395.38,1379.69,-1.05
05.02.2008,1336.64,1380.28,1380.28,1336.64,-3.2
06.02.2008,1326.45,1339.48,1351.96,1324.34,-0.76
07.02.2008,1336.91,1324.01,1347.16,1316.75,0.79
08.02.2008,1331.29,1336.88,1341.22,1321.06,-0.42
11.02.2008,1339.13,1331.92,1341.4,1320.32,0.59
12.02.2008,1348.86,1340.55,1362.1,1339.36,0.73
13.02.2008,1367.21,1353.12,1369.23,1350.78,1.36
14.02.2008,1348.86,1367.33,1368.16,1347.31,-1.34
15.02.2008,1349.99,1347.52,1350,1338.13,0.08
19.02.2008,1348.78,1355.86,1367.28,1345.05,-0.09
20.02.2008,1360.03,1348.39,1363.71,1336.55,0.83
21.02.2008,1342.53,1362.21,1367.94,1339.34,-1.29
22.02.2008,1353.11,1344.22,1354.3,1327.04,0.79
25.02.2008,1371.8,1352.75,1374.36,1346.03,1.38
26.02.2008,1381.29,1371.76,1387.34,1363.29,0.69
27.02.2008,1380.02,1378.95,1388.34,1372,-0.09
28.02.2008,1367.68,1378.16,1378.16,1363.16,-0.89
29.02.2008,1330.63,1364.07,1364.07,1325.42,-2.71
03.03.2008,1331.34,1330.45,1335.13,1320.04,0.05
04.03.2008,1326.75,1329.58,1331.03,1307.39,-0.34
05.03.2008,1333.7,1327.69,1344.19,1320.22,0.52
06.03.2008,1304.34,1332.2,1332.2,1303.42,-2.2
07.03.2008,1293.37,1301.53,1313.24,1282.43,-0.84
10.03.2008,1273.37,1293.16,1295.01,1272.66,-1.55
11.03.2008,1320.65,1274.4,1320.65,1274.4,3.71
12.03.2008,1308.77,1321.13,1333.26,1307.86,-0.9
13.03.2008,1315.48,1305.26,1321.68,1282.11,0.51
14.03.2008,1288.14,1316.05,1321.47,1274.86,-2.08
17.03.2008,1276.6,1283.21,1287.5,1256.98,-0.9
18.03.2008,1330.74,1277.16,1330.74,1277.16,4.24
19.03.2008,1298.42,1330.97,1341.51,1298.42,-2.43
20.03.2008,1329.51,1299.67,1330.67,1295.22,2.39
24.03.2008,1349.88,1330.29,1359.68,1330.29,1.53
25.03.2008,1352.99,1349.07,1357.47,1341.21,0.23
26.03.2008,1341.13,1352.45,1352.45,1336.41,-0.88
27.03.2008,1325.76,1340.34,1345.62,1325.66,-1.15
28.03.2008,1315.22,1327.02,1334.87,1312.95,-0.8
31.03.2008,1322.7,1315.92,1328.52,1312.81,0.57
01.04.2008,1370.18,1326.41,1370.18,1326.41,3.59
02.04.2008,1367.53,1369.96,1377.95,1361.55,-0.19
03.04.2008,1369.31,1365.69,1375.66,1358.68,0.13
04.04.2008,1370.4,1369.85,1380.91,1362.83,0.08
07.04.2008,1372.54,1373.69,1386.74,1369.02,0.16
08.04.2008,1365.54,1370.16,1370.16,1360.62,-0.51
09.04.2008,1354.49,1365.5,1368.39,1349.97,-0.81
10.04.2008,1360.55,1355.37,1367.24,1350.11,0.45
11.04.2008,1332.83,1357.98,1357.98,1331.21,-2.04
14.04.2008,1328.32,1332.2,1335.64,1326.16,-0.34
15.04.2008,1334.43,1331.72,1337.72,1324.35,0.46
16.04.2008,1364.71,1337.02,1365.49,1337.02,2.27
17.04.2008,1365.56,1363.37,1368.6,1357.25,0.06
18.04.2008,1390.33,1369,1395.9,1369,1.81
21.04.2008,1388.17,1387.72,1390.23,1379.25,-0.16
22.04.2008,1375.94,1386.43,1386.43,1369.84,-0.88
23.04.2008,1379.93,1378.4,1387.87,1372.24,0.29
24.04.2008,1388.82,1380.52,1397.72,1371.09,0.64
25.04.2008,1397.84,1387.88,1399.11,1379.98,0.65
28.04.2008,1396.37,1397.96,1402.9,1394.4,-0.11
29.04.2008,1390.94,1395.61,1397,1386.7,-0.39
30.04.2008,1385.59,1391.22,1404.57,1384.25,-0.38
01.05.2008,1409.34,1385.97,1410.07,1383.07,1.71
02.05.2008,1413.9,1409.16,1422.72,1406.25,0.32
05.05.2008,1407.49,1415.34,1415.34,1404.37,-0.45
06.05.2008,1418.26,1405.6,1421.57,1397.1,0.77
07.05.2008,1392.57,1417.49,1419.54,1391.16,-1.81
08.05.2008,1397.68,1394.29,1402.35,1389.39,0.37
09.05.2008,1388.28,1394.9,1394.9,1384.11,-0.67
12.05.2008,1403.58,1389.4,1404.06,1386.2,1.1
13.05.2008,1403.04,1404.4,1406.3,1396.26,-0.04
14.05.2008,1408.66,1405.65,1420.19,1405.65,0.4
15.05.2008,1423.57,1408.36,1424.4,1406.87,1.06
16.05.2008,1425.35,1423.89,1425.82,1414.35,0.13
19.05.2008,1426.63,1425.28,1440.24,1421.63,0.09
20.05.2008,1413.4,1424.49,1424.49,1409.09,-0.93
21.05.2008,1390.71,1414.06,1419.12,1388.81,-1.61
22.05.2008,1394.35,1390.83,1399.07,1390.23,0.26
23.05.2008,1375.93,1392.2,1392.2,1373.72,-1.32
27.05.2008,1385.35,1375.97,1387.4,1373.07,0.68
28.05.2008,1390.84,1386.54,1391.25,1378.16,0.4
29.05.2008,1398.26,1390.5,1406.32,1388.59,0.53
30.05.2008,1400.38,1398.36,1404.46,1398.08,0.15
02.06.2008,1385.67,1399.62,1399.62,1377.79,-1.05
03.06.2008,1377.65,1386.42,1393.12,1370.12,-0.58
04.06.2008,1377.2,1376.26,1388.18,1371.74,-0.03
05.06.2008,1404.05,1377.48,1404.05,1377.48,1.95
06.06.2008,1360.68,1400.06,1400.06,1359.9,-3.09
09.06.2008,1361.76,1360.83,1370.63,1350.62,0.08
10.06.2008,1358.44,1358.98,1366.84,1351.56,-0.24
11.06.2008,1335.49,1357.09,1357.09,1335.47,-1.69
12.06.2008,1339.87,1335.78,1353.03,1331.29,0.33
13.06.2008,1360.03,1341.81,1360.03,1341.71,1.5
16.06.2008,1360.14,1358.85,1364.7,1352.07,0.01
17.06.2008,1350.93,1360.71,1366.59,1350.54,-0.68
18.06.2008,1337.81,1349.59,1349.59,1333.4,-0.97
19.06.2008,1342.83,1336.89,1347.66,1330.5,0.38
20.06.2008,1317.93,1341.02,1341.02,1314.46,-1.85
23.06.2008,1318,1319.77,1323.78,1315.31,0.01
24.06.2008,1314.29,1317.23,1326.02,1304.42,-0.28
25.06.2008,1321.97,1314.54,1335.63,1314.54,0.58
26.06.2008,1283.15,1316.29,1316.29,1283.15,-2.94
27.06.2008,1278.38,1283.6,1289.45,1272,-0.37
30.06.2008,1280,1278.06,1290.31,1274.86,0.13
01.07.2008,1284.91,1276.69,1285.31,1260.68,0.38
02.07.2008,1261.52,1285.82,1292.17,1261.51,-1.82
03.07.2008,1262.9,1262.96,1271.48,1252.01,0.11
07.07.2008,1252.31,1262.9,1273.95,1240.68,-0.84
08.07.2008,1273.7,1251.84,1274.17,1242.84,1.71
09.07.2008,1244.69,1273.38,1277.36,1244.57,-2.28
10.07.2008,1253.39,1245.25,1257.65,1236.76,0.7
11.07.2008,1239.49,1248.66,1257.27,1225.35,-1.11
14.07.2008,1228.3,1241.61,1253.5,1225.01,-0.9
15.07.2008,1214.91,1226.83,1234.35,1200.44,-1.09
16.07.2008,1245.36,1214.65,1245.52,1211.39,2.51
17.07.2008,1260.32,1246.31,1262.31,1241.49,1.2
18.07.2008,1260.68,1258.22,1262.23,1251.81,0.03
21.07.2008,1260,1261.82,1267.74,1255.7,-0.05
22.07.2008,1277,1257.08,1277.42,1248.83,1.35
23.07.2008,1282.19,1278.87,1291.17,1276.06,0.41
24.07.2008,1252.54,1283.22,1283.22,1251.48,-2.31
25.07.2008,1257.76,1253.51,1263.23,1251.75,0.42
28.07.2008,1234.37,1257.76,1260.09,1234.37,-1.86
29.07.2008,1263.2,1236.38,1263.2,1236.38,2.34
30.07.2008,1284.26,1264.52,1284.33,1264.52,1.67
31.07.2008,1267.38,1281.37,1284.93,1265.97,-1.31
01.08.2008,1260.31,1269.42,1270.52,1254.54,-0.56
04.08.2008,1249.01,1253.27,1260.49,1247.45,-0.9
05.08.2008,1284.88,1254.87,1284.88,1254.67,2.87
06.08.2008,1289.19,1283.99,1291.67,1276,0.34
07.08.2008,1266.07,1286.51,1286.51,1264.29,-1.79
08.08.2008,1296.32,1266.29,1297.85,1262.11,2.39
11.08.2008,1305.32,1294.42,1313.15,1291.41,0.69
12.08.2008,1289.59,1304.79,1304.79,1285.64,-1.21
13.08.2008,1285.83,1288.64,1294.03,1274.86,-0.29
14.08.2008,1292.93,1282.11,1300.11,1276.84,0.55
15.08.2008,1298.2,1293.85,1302.05,1290.74,0.41
18.08.2008,1278.6,1298.14,1300.22,1274.51,-1.51
19.08.2008,1266.69,1276.65,1276.65,1263.11,-0.93
20.08.2008,1274.54,1267.34,1276.01,1261.16,0.62
21.08.2008,1277.72,1271.07,1281.4,1265.22,0.25
22.08.2008,1292.2,1277.59,1293.09,1277.59,1.13
25.08.2008,1266.84,1290.47,1290.47,1264.87,-1.96
26.08.2008,1271.51,1267.03,1275.65,1263.21,0.37
27.08.2008,1281.66,1271.29,1285.05,1270.03,0.8
28.08.2008,1300.68,1283.79,1300.68,1283.79,1.48
29.08.2008,1282.83,1296.49,1297.59,1282.74,-1.37
02.09.2008,1277.58,1287.83,1303.04,1272.2,-0.41
03.09.2008,1274.98,1276.61,1280.6,1265.59,-0.2
04.09.2008,1236.83,1271.8,1271.8,1232.83,-2.99
05.09.2008,1242.31,1233.21,1244.94,1217.23,0.44
08.09.2008,1267.79,1249.5,1274.42,1247.12,2.05
09.09.2008,1224.51,1267.98,1268.66,1224.51,-3.41
10.09.2008,1232.04,1227.5,1243.9,1221.6,0.61
11.09.2008,1249.05,1229.04,1249.98,1211.54,1.38
12.09.2008,1251.7,1245.88,1255.09,1233.81,0.21
15.09.2008,1192.7,1250.92,1250.92,1192.7,-4.71
16.09.2008,1213.6,1188.31,1214.84,1169.28,1.75
17.09.2008,1156.39,1210.34,1210.34,1155.88,-4.71
18.09.2008,1206.51,1157.08,1211.14,1133.5,4.33
19.09.2008,1255.08,1213.11,1265.12,1213.11,4.03
22.09.2008,1207.09,1255.37,1255.37,1205.61,-3.82
23.09.2008,1188.22,1207.61,1221.15,1187.06,-1.56
24.09.2008,1185.87,1188.79,1197.41,1179.79,-0.2
25.09.2008,1209.18,1187.87,1220.03,1187.87,1.97
26.09.2008,1213.27,1204.47,1215.77,1187.54,0.34
29.09.2008,1106.42,1209.07,1209.07,1106.42,-8.81
30.09.2008,1166.36,1113.78,1168.03,1113.78,5.42
01.10.2008,1161.06,1164.17,1167.03,1140.77,-0.45
02.10.2008,1114.28,1160.64,1160.64,1111.43,-4.03
03.10.2008,1099.23,1115.16,1153.82,1098.14,-1.35
06.10.2008,1056.89,1097.56,1097.56,1007.97,-3.85
07.10.2008,996.23,1057.6,1072.91,996.23,-5.74
08.10.2008,984.94,988.91,1021.06,970.97,-1.13
